cycle: 419000 type: 2 addr: 1021323 hit: 0.977235 busy cnt: 3072 flush_cnt: 911 w_atten: 313.081
cycle: 420000 type: 2 addr: 1023694 hit: 0.999882 busy cnt: 3072 flush_cnt: 919 w_atten: 310.71
cycle: 424000 type: 2 addr: 1038056 hit: 0.970323 busy cnt: 3072 flush_cnt: 975 w_atten: 293.524
cycle: 426000 type: 2 addr: 1044130 hit: 0.995299 busy cnt: 3072 flush_cnt: 1004 w_atten: 285.396
cycle: 428000 type: 2 addr: 1048079 hit: 0.983681 busy cnt: 3072 flush_cnt: 1016 w_atten: 281.127
cycle: 433000 type: 2 addr: 1061301 hit: 0.998842 busy cnt: 3072 flush_cnt: 1071 w_atten: 266.733
cycle: 434000 type: 2 addr: 1062526 hit: 0.97616 busy cnt: 3072 flush_cnt: 1072 w_atten: 266.583
cycle: 439000 type: 2 addr: 1076628 hit: 0.968645 busy cnt: 3072 flush_cnt: 1127 w_atten: 251.306
cycle: 444000 type: 2 addr: 1085682 hit: 0.986737 busy cnt: 3072 flush_cnt: 1165 w_atten: 240.851
cycle: 446000 type: 2 addr: 1092114 hit: 0.989703 busy cnt: 3072 flush_cnt: 1188 w_atten: 237.644
cycle: 455000 type: 2 addr: 1104493 hit: 0.999814 busy cnt: 3072 flush_cnt: 1242 w_atten: 226.685
cycle: 456000 type: 2 addr: 1108495 hit: 0.978921 busy cnt: 3072 flush_cnt: 1251 w_atten: 225.059
cycle: 459000 type: 2 addr: 1117160 hit: 0.974743 busy cnt: 3072 flush_cnt: 1285 w_atten: 217.965
cycle: 462000 type: 2 addr: 1125674 hit: 0.983355 busy cnt: 3072 flush_cnt: 1318 w_atten: 211.945
cycle: 465000 type: 2 addr: 1130704 hit: 0.99995 busy cnt: 3072 flush_cnt: 1340 w_atten: 208.557
cycle: 467000 type: 2 addr: 1137889 hit: 0.921351 busy cnt: 3073 flush_cnt: 1366 w_atten: 204.362
cycle: 468000 type: 2 addr: 1143331 hit: 0.967978 busy cnt: 3072 flush_cnt: 1387 w_atten: 201.03
cycle: 473000 type: 2 addr: 1153186 hit: 0.991888 busy cnt: 3072 flush_cnt: 1425 w_atten: 194.054
cycle: 474000 type: 2 addr: 1154042 hit: 0.999941 busy cnt: 3072 flush_cnt: 1431 w_atten: 192.818
cycle: 481000 type: 2 addr: 1170072 hit: 0.999815 busy cnt: 3072 flush_cnt: 1491 w_atten: 184.92
cycle: 483000 type: 2 addr: 1175260 hit: 0.959461 busy cnt: 3072 flush_cnt: 1511 w_atten: 182.602
cycle: 485000 type: 2 addr: 1179364 hit: 0.999703 busy cnt: 3072 flush_cnt: 1529 w_atten: 180.363
cycle: 486000 type: 2 addr: 1181972 hit: 0.98396 busy cnt: 3072 flush_cnt: 1540 w_atten: 178.963
cycle: 490000 type: 2 addr: 1197127 hit: 0.954753 busy cnt: 3074 flush_cnt: 1595 w_atten: 173.153
cycle: 500000 type: 2 addr: 1207282 hit: 1 busy cnt: 3072 flush_cnt: 1636 w_atten: 167.82
cycle: 504000 type: 2 addr: 1219406 hit: 0.986217 busy cnt: 3072 flush_cnt: 1685 w_atten: 161.384
cycle: 507000 type: 2 addr: 1226410 hit: 0.999086 busy cnt: 3072 flush_cnt: 1716 w_atten: 157.902
cycle: 509000 type: 2 addr: 1231087 hit: 0.972273 busy cnt: 3072 flush_cnt: 1731 w_atten: 156.535
cycle: 513000 type: 2 addr: 1236250 hit: 0.962827 busy cnt: 3073 flush_cnt: 1749 w_atten: 154.505
cycle: 516000 type: 2 addr: 1242153 hit: 0.969123 busy cnt: 3072 flush_cnt: 1776 w_atten: 151.612
cycle: 521000 type: 2 addr: 1248769 hit: 0.932125 busy cnt: 3073 flush_cnt: 1798 w_atten: 148.955
cycle: 523000 type: 2 addr: 1253289 hit: 0.982286 busy cnt: 3072 flush_cnt: 1819 w_atten: 147.066
cycle: 526000 type: 2 addr: 1261985 hit: 0.999103 busy cnt: 3072 flush_cnt: 1852 w_atten: 144.613
cycle: 528000 type: 2 addr: 1267381 hit: 0.971155 busy cnt: 3072 flush_cnt: 1871 w_atten: 143.263
cycle: 529000 type: 2 addr: 1269789 hit: 0.96057 busy cnt: 3072 flush_cnt: 1881 w_atten: 142.355
cycle: 530000 type: 2 addr: 1272014 hit: 0.936521 busy cnt: 3073 flush_cnt: 1890 w_atten: 141.59
cycle: 536000 type: 2 addr: 1288154 hit: 0.871358 busy cnt: 3072 flush_cnt: 1954 w_atten: 136.954
cycle: 537000 type: 2 addr: 1291091 hit: 0.925315 busy cnt: 3074 flush_cnt: 1964 w_atten: 136.198
cycle: 539000 type: 2 addr: 1294239 hit: 0.99045 busy cnt: 3072 flush_cnt: 1977 w_atten: 135.192
cycle: 540000 type: 2 addr: 1296679 hit: 0.971655 busy cnt: 3072 flush_cnt: 1988 w_atten: 134.189
cycle: 542000 type: 2 addr: 1302138 hit: 0.99387 busy cnt: 3072 flush_cnt: 2009 w_atten: 132.509
cycle: 543000 type: 2 addr: 1303236 hit: 0.999915 busy cnt: 3072 flush_cnt: 2012 w_atten: 132.091
cycle: 544000 type: 2 addr: 1306956 hit: 0.96282 busy cnt: 3073 flush_cnt: 2025 w_atten: 130.948
cycle: 549000 type: 2 addr: 1317388 hit: 0.927924 busy cnt: 3073 flush_cnt: 2066 w_atten: 127.672
cycle: 554000 type: 2 addr: 1326629 hit: 0.999991 busy cnt: 3072 flush_cnt: 2106 w_atten: 124.961
cycle: 555000 type: 2 addr: 1331303 hit: 0.969554 busy cnt: 3072 flush_cnt: 2121 w_atten: 124.024
cycle: 557000 type: 2 addr: 1337863 hit: 0.983576 busy cnt: 3073 flush_cnt: 2149 w_atten: 122.23
cycle: 558000 type: 2 addr: 1340462 hit: 0.991392 busy cnt: 3072 flush_cnt: 2158 w_atten: 121.589
cycle: 564000 type: 2 addr: 1353855 hit: 0.999544 busy cnt: 3072 flush_cnt: 2210 w_atten: 117.909
cycle: 566000 type: 2 addr: 1356503 hit: 0.997611 busy cnt: 3072 flush_cnt: 2223 w_atten: 116.892
cycle: 568000 type: 2 addr: 1362935 hit: 0.95886 busy cnt: 3072 flush_cnt: 2246 w_atten: 115.653
cycle: 570000 type: 2 addr: 1369909 hit: 0.985383 busy cnt: 3072 flush_cnt: 2273 w_atten: 113.89
cycle: 573000 type: 2 addr: 1382796 hit: 0.967564 busy cnt: 3072 flush_cnt: 2325 w_atten: 110.99
cycle: 575000 type: 2 addr: 1390616 hit: 0.971626 busy cnt: 3074 flush_cnt: 2352 w_atten: 109.861
cycle: 581000 type: 2 addr: 1400505 hit: 0.992836 busy cnt: 3072 flush_cnt: 2393 w_atten: 107.91
